 0.133E+00 0.488E+06 0.565E+06 0.551E+06 0.441E+06 0.268E+06
 0.139E+00 0.540E+06 0.626E+06 0.613E+06 0.490E+06 0.294E+06
 0.144E+00 0.596E+06 0.692E+06 0.678E+06 0.543E+06 0.321E+06
 0.149E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.155E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.160E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.166E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.171E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.176E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.182E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.187E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.191E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.192E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.194E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.195E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.196E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.196E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.196E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.196E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.196E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.196E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.197E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.198E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.200E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.202E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.203E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.204E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.204E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.205E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.206E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.208E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.209E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.211E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.212E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.220E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.233E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.247E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.260E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.273E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.300E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.340E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.380E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.420E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.460E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.500E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.540E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.580E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.620E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.660E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.700E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.740E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.780E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.820E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.860E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.900E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.940E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.980E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.102E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.106E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.110E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.114E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.118E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.120E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
