         232         161
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  9.96511E+02
 9.81365E+02  9.65654E+02  9.45673E+02  9.20909E+02  8.96739E+02  8.74096E+02
 8.53378E+02  4.63201E+00  4.59645E+00  4.56207E+00  4.52920E+00  4.49805E+00
 4.47110E+00  4.44798E+00  4.42617E+00  4.40565E+00  4.38637E+00  4.36828E+00
 4.33607E+00  4.29409E+00  4.25907E+00  4.22917E+00  4.20276E+00  4.17848E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  4.29016E+00
 4.16278E+00  3.99567E+00  3.81239E+00  3.64420E+00  3.48948E+00  3.34648E+00
 3.25429E+00  3.20755E+00  3.16809E+00  3.11207E+00  3.07073E+00  3.03123E+00
 2.99315E+00  2.95611E+00  2.91980E+00  2.88394E+00  2.84832E+00  2.81774E+00
 2.79289E+00  2.76906E+00  2.74619E+00  2.72427E+00  2.69587E+00  2.65900E+00
 2.62061E+00  2.58095E+00  2.54047E+00  2.49989E+00  2.47047E+00  2.45268E+00
 2.43727E+00  2.42449E+00  2.41465E+00  2.40806E+00  2.40347E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  5.75479E+02
 5.72096E+02  1.74128E+00  5.64191E+02  5.59709E+02  5.54980E+02  5.50091E+02
 5.45194E+02  0.00000E+00  5.36740E+02  5.35071E+02  5.32585E+02  5.29265E+02
 5.26011E+02  5.22865E+02  5.19466E+02  5.16421E+02  5.13947E+02  5.11599E+02
 5.09400E+02  5.06527E+02  5.03236E+02  5.00817E+02  4.99247E+02  4.98413E+02
 4.98180E+02  4.98397E+02  4.98983E+02  4.99914E+02  5.00705E+02  5.01227E+02
 5.01794E+02  5.02406E+02  5.02802E+02  5.02968E+02  5.03137E+02  5.03308E+02
 5.03482E+02  5.03658E+02  5.03837E+02  5.04018E+02  5.04488E+02  5.05260E+02
 5.06066E+02  5.06904E+02  5.07773E+02  5.08669E+02  5.09590E+02  5.10532E+02
 5.11493E+02  5.12469E+02  5.15116E+02  5.19975E+02  5.25595E+02  5.32979E+02
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  8.97048E+03  8.83398E+03  8.69238E+03
 8.51232E+03  8.28919E+03  8.07140E+03  7.86739E+03  7.68090E+03  4.16877E+01
 4.13676E+01  4.10584E+01  4.07628E+01  4.04827E+01  4.02403E+01  4.00325E+01
 3.98364E+01  3.96519E+01  3.94786E+01  3.93159E+01  3.90263E+01  3.86487E+01
 3.83336E+01  3.80645E+01  3.78266E+01  3.76080E+01  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  3.86308E+01  3.74867E+01  3.59856E+01
 3.43389E+01  3.28280E+01  3.14385E+01  3.01543E+01  2.93264E+01  2.89067E+01
 2.85524E+01  2.80219E+01  2.76504E+01  2.72954E+01  2.69530E+01  2.66199E+01
 2.62933E+01  2.59708E+01  2.56503E+01  2.53752E+01  2.51515E+01  2.49370E+01
 2.47312E+01  2.45338E+01  2.42780E+01  2.39460E+01  2.36001E+01  2.32426E+01
 2.28775E+01  2.25113E+01  2.22453E+01  2.20844E+01  2.19447E+01  2.18285E+01
 2.17386E+01  2.16779E+01  2.16346E+01  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  5.17977E+03  5.14932E+03  1.56834E+01
 5.07817E+03  5.03783E+03  4.99527E+03  4.95130E+03  4.90727E+03  0.00000E+00
 4.83139E+03  4.81642E+03  4.79413E+03  4.76437E+03  4.73522E+03  4.70706E+03
 4.67711E+03  4.64986E+03  4.62770E+03  4.60663E+03  4.58685E+03  4.56093E+03
 4.53097E+03  4.50884E+03  4.49440E+03  4.48659E+03  4.48417E+03  4.48580E+03
 4.49081E+03  4.49905E+03  4.50616E+03  4.51087E+03  4.51600E+03  4.52152E+03
 4.52511E+03  4.52661E+03  4.52814E+03  4.52969E+03  4.53126E+03  4.53286E+03
 4.53447E+03  4.53611E+03  4.54037E+03  4.54735E+03  4.55465E+03  4.56224E+03
 4.57010E+03  4.57821E+03  4.58654E+03  4.59506E+03  4.60375E+03  4.61259E+03
 4.63652E+03  4.68082E+03  4.73155E+03  4.79817E+03  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  2.49346E+04  2.45539E+04  2.41589E+04  2.36568E+04  2.30349E+04
 2.24276E+04  2.18588E+04  2.13400E+04  1.15803E+02  1.14913E+02  1.14055E+02
 1.13236E+02  1.12460E+02  1.11789E+02  1.11213E+02  1.10670E+02  1.10159E+02
 1.09678E+02  1.09228E+02  1.08425E+02  1.07378E+02  1.06503E+02  1.05755E+02
 1.05094E+02  1.04485E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  1.07422E+02  1.04257E+02  1.00102E+02  9.55423E+01  9.13611E+01
 8.75173E+01  8.39654E+01  8.16754E+01  8.05145E+01  7.95350E+01  7.79589E+01
 7.68860E+01  7.59023E+01  7.49533E+01  7.40296E+01  7.31235E+01  7.22285E+01
 7.13388E+01  7.05749E+01  6.99538E+01  6.93578E+01  6.87858E+01  6.82370E+01
 6.75259E+01  6.66020E+01  6.56391E+01  6.46433E+01  6.36251E+01  6.26019E+01
 6.18571E+01  6.14051E+01  6.10114E+01  6.06822E+01  6.04251E+01  6.02486E+01
 6.01173E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  1.43922E+04  1.43076E+04  4.36357E+01  1.41099E+04  1.39978E+04
 1.38796E+04  1.37575E+04  1.36356E+04  0.00000E+00  1.34261E+04  1.33848E+04
 1.33235E+04  1.32416E+04  1.31616E+04  1.30843E+04  1.30049E+04  1.29303E+04
 1.28694E+04  1.28114E+04  1.27566E+04  1.26843E+04  1.25990E+04  1.25355E+04
 1.24938E+04  1.24707E+04  1.24622E+04  1.24647E+04  1.24769E+04  1.24990E+04
 1.25188E+04  1.25319E+04  1.25462E+04  1.25617E+04  1.25718E+04  1.25761E+04
 1.25803E+04  1.25847E+04  1.25891E+04  1.25936E+04  1.25981E+04  1.26027E+04
 1.26147E+04  1.26343E+04  1.26548E+04  1.26762E+04  1.26983E+04  1.27211E+04
 1.27445E+04  1.27685E+04  1.27929E+04  1.28177E+04  1.28849E+04  1.30114E+04
 1.31535E+04  1.33397E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  4.89226E+04
 4.81723E+04  4.73933E+04  4.64037E+04  4.51786E+04  4.39815E+04  4.28594E+04
 4.18406E+04  2.26988E+02  2.25245E+02  2.23566E+02  2.21965E+02  2.20450E+02
 2.19140E+02  2.18016E+02  2.16956E+02  2.15958E+02  2.15020E+02  2.14139E+02
 2.12572E+02  2.10523E+02  2.08810E+02  2.07344E+02  2.06045E+02  2.04847E+02
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.10885E+02
 2.04718E+02  1.96620E+02  1.87724E+02  1.79574E+02  1.72088E+02  1.65171E+02
 1.60711E+02  1.58451E+02  1.56545E+02  1.53479E+02  1.50930E+02  1.49010E+02
 1.47155E+02  1.45349E+02  1.43577E+02  1.41825E+02  1.40083E+02  1.38587E+02
 1.37370E+02  1.36201E+02  1.35080E+02  1.34003E+02  1.32607E+02  1.30792E+02
 1.28899E+02  1.26938E+02  1.24931E+02  1.22909E+02  1.21431E+02  1.20531E+02
 1.19743E+02  1.19078E+02  1.18553E+02  1.18183E+02  1.17891E+02  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.82208E+04
 2.80550E+04  8.57341E+01  2.76672E+04  2.74474E+04  2.72157E+04  2.69769E+04
 2.67388E+04  0.00000E+00  2.63323E+04  2.62524E+04  2.61337E+04  2.59759E+04
 2.58219E+04  2.56737E+04  2.55297E+04  2.53870E+04  2.52706E+04  2.51590E+04
 2.50526E+04  2.49106E+04  2.47351E+04  2.46041E+04  2.45178E+04  2.44682E+04
 2.44462E+04  2.44445E+04  2.44619E+04  2.45032E+04  2.45424E+04  2.45685E+04
 2.45972E+04  2.46282E+04  2.46484E+04  2.46568E+04  2.46654E+04  2.46741E+04
 2.46829E+04  2.46919E+04  2.47009E+04  2.47101E+04  2.47340E+04  2.47732E+04
 2.48141E+04  2.48567E+04  2.49008E+04  2.49463E+04  2.49931E+04  2.50409E+04
 2.50897E+04  2.51393E+04  2.52731E+04  2.55309E+04  2.58126E+04  2.61812E+04
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  8.09844E+04  7.97366E+04  7.84399E+04
 7.67935E+04  7.47554E+04  7.27614E+04  7.08893E+04  6.92015E+04  3.75273E+02
 3.72392E+02  3.69623E+02  3.66986E+02  3.64494E+02  3.62338E+02  3.60490E+02
 3.58746E+02  3.57103E+02  3.55559E+02  3.54109E+02  3.51530E+02  3.48152E+02
 3.45323E+02  3.42897E+02  3.40742E+02  3.38752E+02  0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00  0.00000E+00  3.49348E+02  3.39240E+02  3.25954E+02
 3.11333E+02  2.97962E+02  2.85692E+02  2.74359E+02  2.67049E+02  2.63346E+02
